"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","module","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","NumChildren","NumDescendents","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"82","3.85840708","0.0","0.25917431","0.0","1","6","false",,"ZFPL1","27.0","1","0",,,"0","0.59165613","false","0","ZFPL1","0","0.0"
"83","4.30147493","0.0","0.2324784","0.0","1","6","false","22","WNK3","9.0","1","0",,,"0","0.52836072","false","0","WNK3","0","0.0"
"84","4.20766962","0.0","0.23766125","0.0","1","6","false","14","ZNF787","38.0","1","0",,,"0","0.54176148","false","0","ZNF787","0","0.0"
"85","3.59882006","0.0","0.27786885","0.0","1","5","false",,"YIPF3","57.0","1","0",,,"0","0.62873999","false","0","YIPF3","0","0.0"
"86","3.83185841","0.0","0.26096998","0.0","1","6","false",,"TUBB2B","27.0","1","0",,,"0","0.5954488","false","0","TUBB2B","0","0.0"
"87","3.33923304","3.34E-6","0.29946996","0.0","2","5","false",,"SSSCA1","74.0","2","0",,,"0","0.66582385","false","0","SSSCA1","194","0.51048951"
"88","3.44660767","0.0","0.29014036","0.0","1","5","false",,"ZFYVE16","58.0","1","0",,,"0","0.65048462","false","0","ZFYVE16","0","0.0"
"89","3.87551622","0.0","0.25803014","0.0","1","6","false","1","SLC37A4","43.0","1","0",,,"0","0.58921197","false","0","SLC37A4","0","0.0"
"90","4.01887906","0.0","0.2488256","0.0","1","6","false",,"SLC19A3","20.0","1","0",,,"0","0.56873156","false","0","SLC19A3","0","0.0"
"91","3.66725664","0.0","0.2726834","0.0","1","6","false",,"TTC37","88.0","1","0",,,"0","0.61896334","false","0","TTC37","0","0.0"
"92","3.36696165","3.485E-5","0.29700368","0.0","2","5","false",,"TSPAN9","69.0","2","0",,,"0","0.66186262","false","0","TSPAN9","1576","0.5"
"93","3.66725664","0.0","0.2726834","0.0","1","6","false",,"SRP19","88.0","1","0",,,"0","0.61896334","false","0","SRP19","0","0.0"
"94","3.95457227","0.0","0.25287185","0.0","1","6","false",,"SDPR","26.0","1","0",,,"0","0.57791825","false","0","SDPR","0","0.0"
"95","3.46548673","1.099E-5","0.28855975","0.33333333","3","5","false","7","STEAP3","38.0","3","0",,,"0","0.64778761","false","0","STEAP3","378","0.36569579"
"96","3.48377581","5.93E-6","0.28704488","0.0","2","5","false",,"THOC3","58.5","2","0",,,"0","0.64517488","false","0","THOC3","396","0.50884956"
"97","3.40117994","3.846E-5","0.29401561","0.0","2","5","false","14","RAB6C","65.5","2","0",,,"0","0.65697429","false","0","RAB6C","1816","0.5"
"98","4.23421829","0.0","0.2361711","0.0","1","6","false","20","RABGAP1L","21.0","1","0",,,"0","0.53796882","false","0","RABGAP1L","0","0.0"
"99","3.73451327","0.0","0.26777251","0.0","1","6","false",,"RMDN2","26.0","1","0",,,"0","0.60935525","false","0","RMDN2","0","0.0"
"100","3.24837758","7.0E-6","0.30784599","0.0","2","5","false",,"SPTBN2","80.5","2","0",,,"0","0.6788032","false","0","SPTBN2","732","0.50636943"
"101","3.75634218","4.44E-6","0.26621643","0.0","2","6","false",,"TBCE","20.0","2","0",,,"0","0.60623683","false","0","TBCE","126","0.51351351"
"102","3.86253687","0.0","0.2588972","0.0","1","6","false",,"UBLCP1","20.0","1","0",,,"0","0.59106616","false","0","UBLCP1","0","0.0"
"103","3.5120944","0.0","0.28473039","1.0","2","5","false","5","ZCCHC8","99.5","2","0",,,"0","0.64112937","false","0","ZCCHC8","0","0.70070423"
"104","3.46489676","0.0","0.28860889","1.0","2","6","false","5","PRPF18","105.0","2","0",,,"0","0.64787189","false","0","PRPF18","0","0.67741935"
"105","3.43834808","1.68E-6","0.29083734","0.0","2","5","false",,"PPP6R3","44.5","2","0",,,"0","0.65166456","false","0","PPP6R3","134","0.51785714"
"106","3.43834808","1.68E-6","0.29083734","0.0","2","5","false",,"PPP6R1","44.5","2","0",,,"0","0.65166456","false","0","PPP6R1","134","0.51785714"
"107","3.52330383","0.0","0.28382451","0.0","1","5","false",,"SFXN5","117.0","1","0",,,"0","0.63952802","false","0","SFXN5","0","0.0"
"108","3.86666667","0.0","0.25862069","0.0","1","6","false",,"PLS1","12.0","1","0",,,"0","0.59047619","false","0","PLS1","0","0.0"
"109","3.40294985","0.0","0.29386269","0.0","1","6","false",,"PLEKHM1","66.0","1","0",,,"0","0.65672145","false","0","PLEKHM1","0","0.0"
"110","3.33274336","0.0","0.30005311","0.0","1","5","false","1","SHPK","110.0","1","0",,,"0","0.66675095","false","0","SHPK","0","0.0"
"111","3.47551622","3.26E-6","0.28772704","0.0","2","5","false",,"PIGR","55.0","2","0",,,"0","0.64635483","false","0","PIGR","278","0.54545455"
"112","4.22890855","0.0","0.23646763","0.0","1","6","false",,"PI4K2A","14.0","1","0",,,"0","0.53872735","false","0","PI4K2A","0","0.0"
"113","3.2920354","1.036E-5","0.30376344","0.66666667","3","5","false","1","PHKA2","55.0","3","0",,,"0","0.67256637","false","0","PHKA2","476","0.40441176"
"114","4.20707965","0.0","0.23769457","0.0","1","6","false","1","PTDSS1","18.0","1","0",,,"0","0.54184576","false","0","PTDSS1","0","0.0"
"115","3.31091445","4.8E-6","0.30203136","0.0","2","5","false",,"PELO","95.0","2","0",,,"0","0.66986936","false","0","PELO","506","0.50810811"
"116","3.32743363","1.327E-5","0.30053191","0.0","2","5","false",,"PDLIM2","49.0","2","0",,,"0","0.66750948","false","0","PDLIM2","794","0.50526316"
"117","4.06017699","0.0","0.24629468","0.0","1","6","false","1","PBLD","15.0","1","0",,,"0","0.56283186","false","0","PBLD","0","0.0"
"118","3.65663717","0.0","0.27347531","0.0","1","6","false",,"PAFAH1B3","38.0","1","0",,,"0","0.6204804","false","0","PAFAH1B3","0","0.0"
"119","3.69144543","0.0","0.2708966","0.0","1","6","false",,"OTULIN","30.0","1","0",,,"0","0.6155078","false","0","OTULIN","0","0.0"
"120","3.27905605","1.97E-6","0.30496582","0.66666667","3","5","false","7","TJP3","55.0","3","0",,,"0","0.67442056","false","0","TJP3","164","0.39285714"
"121","3.59882006","0.0","0.27786885","0.0","1","5","false",,"NXN","57.0","1","0",,,"0","0.62873999","false","0","NXN","0","0.0"
"122","3.60353982","0.0","0.27750491","0.0","1","5","false",,"TMEM33","77.0","1","0",,,"0","0.62806574","false","0","TMEM33","0","0.0"
"123","3.05132743","1.094E-5","0.32772622","0.0","3","5","false",,"NTPCR","113.0","3","0",,,"0","0.70695322","false","0","NTPCR","1490","0.37458194"
"124","3.37758112","7.86E-6","0.29606987","0.0","2","5","false",,"TRIP4","38.0","2","0",,,"0","0.66034555","false","0","TRIP4","394","0.5"
"125","3.47315634","0.0","0.28792254","0.0","1","5","false",,"TTC38","109.0","1","0",,,"0","0.64669195","false","0","TTC38","0","0.0"
"126","3.45073746","0.0","0.28979313","0.0","1","6","false",,"NMRK1","43.0","1","0",,,"0","0.64989465","false","0","NMRK1","0","0.0"
"127","3.24306785","1.36E-6","0.30835001","0.0","2","5","false",,"NMI","84.5","2","0",,,"0","0.67956174","false","0","NMI","182","0.53184713"
"128","3.45073746","0.0","0.28979313","0.0","1","6","false",,"NDUFA9","43.0","1","0",,,"0","0.64989465","false","0","NDUFA9","0","0.0"
"129","3.59764012","1.378E-5","0.27795999","0.0","2","5","false",,"NDUFA11","37.5","2","0",,,"0","0.62890855","false","0","NDUFA11","432","0.5"
"130","3.1899705","0.0","0.31348252","1.0","2","5","false","6","SRP72","153.5","2","0",,,"0","0.68714707","false","0","SRP72","0","0.63168724"
"131","3.2359882","1.4E-6","0.30902461","0.0","2","5","false",,"SBNO1","107.5","2","0",,,"0","0.68057311","false","0","SBNO1","212","0.52205882"
"132","3.36578171","1.2143E-4","0.2971078","0.0","4","5","false","7","PPP4R1","35.5","4","0",,,"0","0.66203118","false","0","PPP4R1","4596","0.26953125"
"133","3.76696165","0.0","0.26546594","0.0","1","6","false",,"PIR","47.0","1","0",,,"0","0.60471976","false","0","PIR","0","0.0"
"134","3.6259587","0.0","0.27578913","0.0","1","5","false",,"THUMPD1","95.0","1","0",,,"0","0.62486304","false","0","THUMPD1","0","0.0"
"135","3.04660767","3.244E-5","0.32823393","0.2","6","5","false","5","RIOK1","97.0","6","0",,,"0","0.70762748","false","0","RIOK1","3608","0.26385104"
"136","3.6259587","0.0","0.27578913","0.0","1","5","false",,"PREPL","95.0","1","0",,,"0","0.62486304","false","0","PREPL","0","0.0"
"137","3.45073746","0.0","0.28979313","0.0","1","6","false",,"NADK2","43.0","1","0",,,"0","0.64989465","false","0","NADK2","0","0.0"
"138","4.48495575","0.0","0.22296764","0.0","1","6","false","18","PDXDC1","6.0","1","0",,,"0","0.50214918","false","0","PDXDC1","0","0.0"
"139","3.26135693","0.0","0.30662084","0.0","1","5","false",,"TPCN1","104.0","1","0",,,"0","0.67694901","false","0","TPCN1","0","0.0"
"140","3.19528024","8.31E-6","0.3129616","0.0","2","5","false",,"SLC1A4","73.5","2","0",,,"0","0.68638854","false","0","SLC1A4","832","0.52158273"
"141","3.26135693","0.0","0.30662084","0.0","1","5","false",,"SCYL2","104.0","1","0",,,"0","0.67694901","false","0","SCYL2","0","0.0"
"142","3.21710914","5.95E-6","0.31083807","0.0","2","5","false",,"PKN2","75.5","2","0",,,"0","0.68327012","false","0","PKN2","528","0.52836879"
"143","3.12684366","4.63E-5","0.31981132","0.33333333","6","5","false",,"PSME4","48.16666667","6","0",,,"0","0.69616519","false","0","PSME4","2480","0.22094801"
"144","3.69911504","0.0","0.27033493","0.0","1","6","false","17","TBC1D13","100.0","1","0",,,"0","0.61441214","false","0","TBC1D13","0","0.0"
"145","3.69911504","0.0","0.27033493","0.0","1","6","false","17","SLC4A1AP","100.0","1","0",,,"0","0.61441214","false","0","SLC4A1AP","0","0.0"
"146","3.66961652","0.0","0.27250804","1.0","2","6","false","17","PTCD3","78.0","2","0",,,"0","0.61862621","false","0","PTCD3","0","0.75"
"147","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPS33","78.0","2","0",,,"0","0.61862621","false","0","MRPS33","0","0.75"
"148","3.33097345","3.384E-4","0.30021254","0.33333333","3","5","false","17","MRPS30","74.33333333","3","0",,,"0","0.66700379","false","0","MRPS30","9366","0.43529412"
"149","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPS25","78.0","2","0",,,"0","0.61862621","false","0","MRPS25","0","0.75"
"150","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPS24","78.0","2","0",,,"0","0.61862621","false","0","MRPS24","0","0.75"
"151","3.30619469","3.68E-5","0.30246253","0.33333333","3","5","false","17","MRPS23","84.33333333","3","0",,,"0","0.67054362","false","0","MRPS23","4398","0.4375"
"152","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPS22","78.0","2","0",,,"0","0.61862621","false","0","MRPS22","0","0.75"
"153","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPS21","78.0","2","0",,,"0","0.61862621","false","0","MRPS21","0","0.75"
"154","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPL9","78.0","2","0",,,"0","0.61862621","false","0","MRPL9","0","0.75"
"155","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPL49","78.0","2","0",,,"0","0.61862621","false","0","MRPL49","0","0.75"
"156","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPL47","78.0","2","0",,,"0","0.61862621","false","0","MRPL47","0","0.75"
"157","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPL45","78.0","2","0",,,"0","0.61862621","false","0","MRPL45","0","0.75"
"158","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPL37","78.0","2","0",,,"0","0.61862621","false","0","MRPL37","0","0.75"
"159","3.10678466","2.691E-5","0.32187619","0.5","5","5","false","17","MRPL24","84.4","5","0",,,"0","0.69903076","false","0","MRPL24","3752","0.30915751"
"160","3.10678466","2.691E-5","0.32187619","0.5","5","5","false","17","MRPL22","84.4","5","0",,,"0","0.69903076","false","0","MRPL22","3752","0.30915751"
"161","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPL20","78.0","2","0",,,"0","0.61862621","false","0","MRPL20","0","0.75"
"162","3.66961652","0.0","0.27250804","1.0","2","6","false","17","MRPL19","78.0","2","0",,,"0","0.61862621","false","0","MRPL19","0","0.75"
"163","3.34454277","5.14E-6","0.29899453","0.66666667","4","5","false","17","MRPL16","78.0","4","0",,,"0","0.66506532","false","0","MRPL16","574","0.41489362"
"164","3.04778761","1.7873E-4","0.32810685","0.23809524","7","5","false",,"MRPL13","74.57142857","7","0",,,"0","0.70745891","false","0","MRPL13","11248","0.22857143"
"165","3.62477876","0.0","0.27587891","0.0","1","5","false",,"TRNT1","55.0","1","0",,,"0","0.62503161","false","0","TRNT1","0","0.0"
"166","4.12330383","0.0","0.24252397","0.0","1","6","false",,"WDR81","10.0","1","0",,,"0","0.55381374","false","0","WDR81","0","0.0"
"167","3.40884956","1.564E-5","0.2933541","0.33333333","3","6","false",,"NEU1","41.66666667","3","0",,,"0","0.65587863","false","0","NEU1","1010","0.47509579"
"168","4.35103245","0.0","0.22983051","0.0","1","6","false","23","METTL7B","4.0","1","0",,,"0","0.52128108","false","0","METTL7B","0","0.0"
"169","3.17935103","2.98E-6","0.3145296","0.66666667","6","5","false","4","PURB","83.5","6","0",,,"0","0.68866414","false","0","PURB","650","0.29550827"
"170","3.28318584","2.7E-7","0.30458221","0.93333333","6","5","false","4","PDS5B","68.66666667","6","0",,,"0","0.67383059","false","0","PDS5B","32","0.35763889"
"171","3.23716814","4.3366E-4","0.30891197","0.4","6","5","false","4","RCC2","61.66666667","6","0",,,"0","0.68040455","false","0","RCC2","13912","0.30213465"
"172","3.17522124","1.484E-5","0.31493868","0.5","4","5","false",,"WASF2","69.0","4","0",,,"0","0.68925411","false","0","WASF2","716","0.40204678"
"173","3.14277286","1.4052E-4","0.31819035","0.1","5","5","false",,"NCKAP1L","58.0","5","0",,,"0","0.69388959","false","0","NCKAP1L","5308","0.30531915"
"174","3.1640118","5.893E-5","0.31605445","0.3","5","5","false",,"NCKAP1","56.0","5","0",,,"0","0.69085546","false","0","NCKAP1","2542","0.3251462"
"175","3.62949853","2.496E-5","0.27552016","0.0","2","6","false","16","TBCB","23.0","2","0",,,"0","0.62435735","false","0","TBCB","1362","0.5"
"176","4.4","0.0","0.22727273","0.0","1","6","false","16","SCRN1","11.0","1","0",,,"0","0.51428571","false","0","SCRN1","0","0.0"
"177","4.4","0.0","0.22727273","0.0","1","6","false","16","NDUFAF2","11.0","1","0",,,"0","0.51428571","false","0","NDUFAF2","0","0.0"
"178","4.26843658","0.0","0.23427782","0.0","1","6","false","14","MGAT2","28.0","1","0",,,"0","0.53308049","false","0","MGAT2","0","0.0"
"179","3.8259587","6.879E-5","0.2613724","0.0","2","6","false",,"MAN1B1","31.0","2","0",,,"0","0.59629161","false","0","MAN1B1","1988","0.50847458"
"180","3.6560472","0.0","0.27351944","0.0","1","6","false",,"LUC7L2","96.0","1","0",,,"0","0.62056469","false","0","LUC7L2","0","0.0"
"181","3.53510324","0.0","0.28287717","0.0","1","5","false",,"LRRC41","77.0","1","0",,,"0","0.63784239","false","0","LRRC41","0","0.0"
"182","3.35044248","0.0","0.29846804","1.0","2","5","false","6","TOR1AIP1","77.5","2","0",,,"0","0.6642225","false","0","TOR1AIP1","0","0.73809524"
"183","3.59882006","0.0","0.27786885","0.0","1","5","false",,"LLGL2","57.0","1","0",,,"0","0.62873999","false","0","LLGL2","0","0.0"
"184","3.48849558","1.1619E-4","0.28665652","0.16666667","4","5","false","11","LIN7C","22.25","4","0",,,"0","0.64450063","false","0","LIN7C","2178","0.26851852"
"185","3.57463127","0.0","0.27974913","1.0","2","6","false",,"MRC2","31.5","2","0",,,"0","0.63219553","false","0","MRC2","0","0.58333333"
"186","3.35044248","0.0","0.29846804","1.0","2","5","false","6","LEMD2","77.5","2","0",,,"0","0.6642225","false","0","LEMD2","0","0.73809524"
"187","3.37758112","5.08E-6","0.29606987","0.0","2","6","false",,"SRP68","69.0","2","0",,,"0","0.66034555","false","0","SRP68","364","0.50746269"
"188","3.29439528","7.8E-7","0.30354585","0.0","2","5","false","6","RNF213","63.0","2","0",,,"0","0.67222925","false","0","RNF213","62","0.53448276"
"189","3.10383481","8.6E-6","0.32218209","0.4","5","5","false","6","RANBP3","75.2","5","0",,,"0","0.69945217","false","0","RANBP3","792","0.29527559"
"190","3.23539823","9.785E-5","0.30908096","0.0","3","5","false",,"QPRT","55.33333333","3","0",,,"0","0.6806574","false","0","QPRT","3470","0.33539095"
"191","3.20471976","4.849E-5","0.31203976","0.6","5","5","false","1","LDHD","58.8","5","0",,,"0","0.68504003","false","0","LDHD","1244","0.32021858"
"192","4.07256637","1.969E-5","0.24554542","0.0","2","6","false","18","KIF1C","10.0","2","0",,,"0","0.56106195","false","0","KIF1C","232","0.5"
"193","3.28613569","4.74E-6","0.3043088","0.0","2","5","false",,"UACA","99.0","2","0",,,"0","0.67340919","false","0","UACA","680","0.51308901"
"194","3.43893805","0.0","0.29078744","0.0","1","5","false",,"PACSIN3","156.0","1","0",,,"0","0.65158028","false","0","PACSIN3","0","0.0"
"195","3.51327434","6.994E-5","0.28463476","0.0","2","6","false","14","TSSC1","46.0","2","0",,,"0","0.64096081","false","0","TSSC1","1940","0.5"
"196","3.579941","0.0","0.27933421","0.0","1","6","false",,"PLP2","54.0","1","0",,,"0","0.631437","false","0","PLP2","0","0.0"
"197","4.53628319","0.0","0.22044479","0.0","1","6","false","15","ZC3H7A","4.0","1","0",,,"0","0.49481669","false","0","ZC3H7A","0","0.0"
"198","4.53628319","0.0","0.22044479","0.0","1","6","false","15","TIMM9","4.0","1","0",,,"0","0.49481669","false","0","TIMM9","0","0.0"
"199","3.49734513","0.0","0.28593117","1.0","2","5","false",,"INTS5","71.5","2","0",,,"0","0.64323641","false","0","INTS5","0","0.55859375"
"200","3.19469027","1.11E-5","0.31301939","0.5","5","5","false","4","INTS3","86.2","5","0",,,"0","0.68647282","false","0","INTS3","1288","0.31459854"
"201","3.44247788","8.445E-5","0.29048843","0.33333333","3","5","false","21","INTS1","50.66666667","3","0",,,"0","0.65107459","false","0","INTS1","2004","0.37009804"
"202","3.66076696","0.0","0.2731668","0.0","1","6","false",,"PTPRK","39.0","1","0",,,"0","0.61989043","false","0","PTPRK","0","0.0"
"203","3.41238938","0.0","0.29304979","1.0","2","6","false","5","RCN2","147.0","2","0",,,"0","0.65537295","false","0","RCN2","0","0.75"
"204","3.48436578","0.0","0.28699627","0.0","1","6","false",,"SEPHS1","146.0","1","0",,,"0","0.6450906","false","0","SEPHS1","0","0.0"
"205","3.48436578","0.0","0.28699627","0.0","1","6","false",,"PTPRCAP","146.0","1","0",,,"0","0.6450906","false","0","PTPRCAP","0","0.0"
"206","3.06430678","3.631E-5","0.32633808","0.23809524","7","5","false","6","NEK7","81.14285714","7","0",,,"0","0.70509903","false","0","NEK7","2774","0.27835052"
"207","3.35693215","1.337E-5","0.29789104","0.33333333","3","5","false",,"TPD52","43.66666667","3","0",,,"0","0.66329541","false","0","TPD52","472","0.38690476"
"208","3.80471976","0.0","0.26283145","1.0","2","6","false","14","TBC1D5","37.0","2","0",,,"0","0.59932575","false","0","TBC1D5","0","0.56060606"
"209","3.51150442","0.0","0.28477823","1.0","2","5","false",,"SNAPIN","51.5","2","0",,,"0","0.64121365","false","0","SNAPIN","0","0.59195402"
"210","3.51917404","2.709E-5","0.28415759","0.0","2","6","false",,"KIAA0196","44.0","2","0",,,"0","0.64011799","false","0","KIAA0196","852","0.5"
"211","2.9840708","6.7296E-4","0.33511269","0.01904762","15","5","false",,"TIPRL","24.06666667","15","0",,,"0","0.71656131","false","0","TIPRL","25596","0.08250591"
"212","3.24719764","2.0678E-4","0.30795785","0.16666667","4","5","false","20","VPS11","44.0","4","0",,,"0","0.67897177","false","0","VPS11","7018","0.27358491"
"213","3.21651917","7.8E-7","0.31089508","0.0","2","5","false",,"MAGED2","112.5","2","0",,,"0","0.6833544","false","0","MAGED2","116","0.52843602"
"214","3.24837758","2.948E-5","0.30784599","0.16666667","4","5","false",,"KIAA0368","46.5","4","0",,,"0","0.6788032","false","0","KIAA0368","1332","0.27710843"
"215","3.64719764","0.0","0.27418311","0.0","1","6","false",,"HTATIP2","42.0","1","0",,,"0","0.62182891","false","0","HTATIP2","0","0.0"
"216","3.36165192","1.5E-5","0.2974728","0.52380952","7","5","false","7","LAMB2","30.85714286","7","0",,,"0","0.66262115","false","0","LAMB2","702","0.23555071"
"217","3.14867257","6.133E-5","0.31759415","0.0","4","5","false","4","TES","57.75","4","0",,,"0","0.69304678","false","0","TES","2568","0.29102564"
"218","3.3339233","2.1E-6","0.29994691","0.0","2","5","false","1","SRI","42.5","2","0",,,"0","0.66658239","false","0","SRI","122","0.5"
"219","2.90737463","7.694E-5","0.34395292","0.1","5","5","false","4","SYVN1","90.6","5","0",,,"0","0.72751791","false","0","SYVN1","4594","0.24523161"
"220","2.9840708","3.7358E-4","0.33511269","0.0","4","5","false","14","OS9","87.0","4","0",,,"0","0.71656131","false","0","OS9","12394","0.27129338"
"221","2.87138643","1.365E-4","0.34826382","0.33333333","7","5","false",,"MARK2","83.0","7","0",,,"0","0.73265908","false","0","MARK2","7928","0.1983556"
"222","2.89557522","3.4478E-4","0.34535452","0.35714286","8","5","false","17","MRPL11","89.125","8","0",,,"0","0.72920354","false","0","MRPL11","32776","0.2106974"
"223","3.29321534","0.0","0.3036546","0.0","1","5","false",,"TUBB6","119.0","1","0",,,"0","0.67239781","false","0","TUBB6","0","0.0"
"224","3.02831858","0.0","0.33021625","1.0","3","5","false","6","TTC1","138.33333333","3","0",,,"0","0.7102402","false","0","TTC1","0","0.51234568"
"225","2.8719764","1.365E-5","0.34819228","0.6","5","5","false","6","RPAP3","141.0","5","0",,,"0","0.7325748","false","0","RPAP3","2192","0.31473214"
"226","3.49144543","6.939E-5","0.28641433","0.33333333","3","6","false","17","RPMS17","62.0","3","0",,,"0","0.64407922","false","0","RPMS17","3392","0.47073791"
"227","3.12389381","1.2087E-4","0.32011331","0.16666667","4","5","false","17","MRPL48","86.25","4","0",,,"0","0.6965866","false","0","MRPL48","9814","0.31642066"
"228","3.23480826","2.893E-5","0.30913733","0.33333333","3","5","false","17","MRPS34","105.33333333","3","0",,,"0","0.68074168","false","0","MRPS34","5602","0.41338583"
"229","3.06784661","1.67E-5","0.32596154","0.28571429","7","5","false","5","LSM5","105.14285714","7","0",,,"0","0.70459334","false","0","LSM5","3082","0.27380952"
"230","3.28849558","0.0","0.30409042","1.0","3","5","false","5","SLTM","142.33333333","3","0",,,"0","0.67307206","false","0","SLTM","0","0.59803922"
"231","3.46135693","0.0","0.28890404","0.0","1","5","false",,"PHYKPL","135.0","1","0",,,"0","0.64837758","false","0","PHYKPL","0","0.0"
"232","2.90147493","2.336E-5","0.3446523","0.55555556","10","5","false","5","U2SURP","143.5","10","0",,,"0","0.72836072","false","0","U2SURP","2790","0.30338266"
"233","2.93746313","4.259E-5","0.34042981","0.47252747","14","5","false","5","U2AFBP","131.92857143","14","0",,,"0","0.72321955","false","0","U2AFBP","6194","0.27314404"
"234","2.99823009","1.6427E-4","0.33353011","0.33333333","7","5","false","5","PPIL1","123.0","7","0",,,"0","0.71453856","false","0","PPIL1","12858","0.31103074"
"235","2.95103245","1.4405E-4","0.33886445","0.32142857","8","5","false","5","PNN","118.625","8","0",,,"0","0.72128108","false","0","PNN","6968","0.28117577"
"236","3.13864307","1.1666E-4","0.31860902","0.16666667","4","5","false","17","MRPL57","102.25","4","0",,,"0","0.69447956","false","0","MRPL57","12544","0.30555556"
"237","2.91445428","6.775E-5","0.34311741","0.4","6","5","false","17","MRPL15","110.0","6","0",,,"0","0.72650653","false","0","MRPL15","15032","0.24390244"
"238","2.89911504","6.0175E-4","0.34493284","0.17857143","8","5","false",,"MRPL1","90.25","8","0",,,"0","0.72869785","false","0","MRPL1","32838","0.18947368"
"239","3.0100295","1.438E-5","0.33222266","0.42857143","8","5","false","5","LSM2","133.375","8","0",,,"0","0.71285293","false","0","LSM2","3356","0.31575829"
"240","3.06666667","0.0","0.32608696","1.0","7","5","false","5","HNRNPLL","179.71428571","7","0",,,"0","0.7047619","false","0","HNRNPLL","0","0.48571429"
"241","3.44719764","0.0","0.29009071","0.0","1","6","false",,"NQO2","61.0","1","0",,,"0","0.65040034","false","0","NQO2","0","0.0"
"242","3.66076696","1.452E-5","0.2731668","0.0","2","5","false",,"WDR11","27.0","2","0",,,"0","0.61989043","false","0","WDR11","536","0.50980392"
"243","4.01887906","0.0","0.2488256","0.0","1","6","false",,"TAP2","28.0","1","0",,,"0","0.56873156","false","0","TAP2","0","0.0"
"244","3.40176991","0.0","0.29396462","1.0","2","5","false",,"TAP1","52.0","2","0",,,"0","0.65689001","false","0","TAP1","0","0.58426966"
"245","4.01887906","0.0","0.2488256","0.0","1","6","false",,"LILRB5","28.0","1","0",,,"0","0.56873156","false","0","LILRB5","0","0.0"
"246","4.01887906","0.0","0.2488256","0.0","1","6","false",,"HLA-DMA","28.0","1","0",,,"0","0.56873156","false","0","HLA-DMA","0","0.0"
"247","3.42536873","2.562E-5","0.29193937","0.33333333","4","5","false",,"STAB1","32.75","4","0",,,"0","0.65351875","false","0","STAB1","1096","0.29279279"
"248","3.78761062","0.0","0.26401869","0.0","1","6","false","1","PDCD10","37.0","1","0",,,"0","0.60176991","false","0","PDCD10","0","0.0"
"249","3.92389381","0.0","0.25484889","0.0","1","6","false",,"RBM26","16.0","1","0",,,"0","0.58230088","false","0","RBM26","0","0.0"
"250","3.11504425","5.9284E-4","0.32102273","0.23809524","7","5","false","7","VPS18","45.28571429","7","0",,,"0","0.69785082","false","0","VPS18","20152","0.18292683"
"251","3.59174041","2.0775E-4","0.27841656","0.26666667","6","5","false","14","STX16","32.83333333","6","0",,,"0","0.62975137","false","0","STX16","7098","0.24378109"
"252","3.29911504","1.26E-6","0.30311159","0.66666667","3","5","false","7","STAMBP","51.0","3","0",,,"0","0.67155499","false","0","STAMBP","100","0.39230769"
"253","3.36224189","3.965E-5","0.2974206","0.33333333","3","5","false","7","STAM2","40.33333333","3","0",,,"0","0.66253687","false","0","STAM2","762","0.38461538"
"254","3.88377581","0.0","0.25748139","0.0","1","6","false",,"SNX12","45.0","1","0",,,"0","0.58803203","false","0","SNX12","0","0.0"
"255","3.34336283","6.321E-5","0.29910005","0.33333333","4","5","false","7","SH3KBP1","42.75","4","0",,,"0","0.66523388","false","0","SH3KBP1","2304","0.30319149"
"256","3.54454277","0.0","0.28212383","1.0","2","5","false","7","SCAMP3","47.5","2","0",,,"0","0.63649389","false","0","SCAMP3","0","0.60126582"
"257","3.01238938","3.5903E-4","0.3319624","0.13888889","9","5","false","7","PPP1R12A","41.44444444","9","0",,,"0","0.7125158","false","0","PPP1R12A","13728","0.14841556"
"258","2.76283186","5.2222E-4","0.36194747","0.3030303","12","5","false","4","NPLOC4","85.83333333","12","0",,,"0","0.74816688","false","0","NPLOC4","30658","0.15560606"
"259","2.92330383","3.0391E-4","0.34207871","0.25","9","5","false",,"NEDD4L","63.44444444","9","0",,,"0","0.72524231","false","0","NEDD4L","13646","0.16393913"
"260","3.56106195","0.0","0.28081511","1.0","2","5","false",,"HGH1","91.0","2","0",,,"0","0.63413401","false","0","HGH1","0","0.73387097"
"261","3.50324484","0.0","0.28544965","0.0","1","6","false",,"HERC4","145.0","1","0",,,"0","0.64239359","false","0","HERC4","0","0.0"
