"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","module","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","NumChildren","NumDescendents","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"755","2.9351176","6.8E-6","0.34070185","0.86813187","14","5","false","4","MTA2","85.64285714","14","0",,,"0","0.72355463","false","0","MTA2","446","0.23789683"
"1140","2.59367397","0.00219165","0.38555347","0.29761905","64","5","false","4","SMC3","58.265625","64","0",,,"0","0.77233229","false","0","SMC3","78810","0.10148084"
"756","2.86293593","6.808E-4","0.34929178","0.25454545","11","5","false","6","LBR","63.09090909","11","0",,,"0","0.7338663","false","0","LBR","23324","0.17923554"
"1141","3.52635848","3.38E-6","0.28357866","0.66666667","3","5","false","7","PTPN12","30.0","3","0",,,"0","0.63909165","false","0","PTPN12","102","0.43478261"
"203","3.37793998","0.0","0.29603842","1.0","2","6","false","5","RCN2","141.5","2","0",,,"0","0.66029429","false","0","RCN2","0","0.76075269"
"757","2.52716951","3.5457E-4","0.39569961","0.59475806","32","5","false","5","HNRNPA3","130.5625","32","0",,,"0","0.78183293","false","0","HNRNPA3","30204","0.20432316"
"758","2.94971614","0.00105623","0.33901567","0.32967033","14","5","false","4","HIST1H1B","40.64285714","14","0",,,"0","0.72146912","false","0","HIST1H1B","26706","0.15082315"
"759","3.43957826","3.8E-7","0.29073332","0.0","2","5","false","4","CHAMP1","49.5","2","0",,,"0","0.65148882","false","0","CHAMP1","14","0.54494382"
"1150","2.90348743","4.7034E-4","0.34441341","0.47435897","13","5","false","4","HERC2","70.61538462","13","0",,,"0","0.72807322","false","0","HERC2","11750","0.20269673"
"1152","3.39659367","5.272E-5","0.29441261","0.33333333","6","6","false","1","GPD1L","39.83333333","6","0",,,"0","0.65762948","false","0","GPD1L","1314","0.2537155"
"384","3.20600162","7.95E-6","0.311915","0.0","3","5","false","4","ERBB2IP","51.66666667","3","0",,,"0","0.68485691","false","0","ERBB2IP","288","0.38383838"
"1153","3.21005677","4.0154E-4","0.31152097","0.33333333","4","5","false","7","GOLGB1","44.75","4","0",,,"0","0.6842776","false","0","GOLGB1","7454","0.28525641"
"1154","3.64233577","2.681E-5","0.2745491","0.0","2","6","false","14","GOLGA5","35.5","2","0",,,"0","0.62252346","false","0","GOLGA5","1214","0.60526316"
"1155","3.66261152","0.0","0.27302923","0.0","1","6","false","14","GOLGA3","50.0","1","0",,,"0","0.61962693","false","0","GOLGA3","0","0.0"
"1156","2.95458232","0.00198488","0.33845732","0.17857143","8","5","false","7","GOLGA2","41.75","8","0",,,"0","0.72077395","false","0","GOLGA2","33656","0.1628937"
"760","3.54257908","0.00524066","0.28228022","0.0","8","6","false","16","MAP1S","6.5","8","0",,,"0","0.63677442","false","0","MAP1S","191786","0.18965517"
"761","3.80048662","7.2215E-4","0.2631242","0.0","2","6","false","16","CBR4","27.0","2","0",,,"0","0.59993048","false","0","CBR4","11126","0.5"
"762","3.39253852","0.0","0.29476452","0.0","1","6","false","1","ZADH2","103.0","1","0",,,"0","0.65820878","false","0","ZADH2","0","0.0"
"386","3.4785077","0.0","0.2874796","1.0","3","5","false","7","RAB13","28.0","3","0",,,"0","0.64592747","false","0","RAB13","0","0.5"
"763","3.02757502","6.9679E-4","0.33029735","0.14545455","11","5","false","1","XDH","41.18181818","11","0",,,"0","0.71034643","false","0","XDH","18902","0.15106952"
"764","2.81427413","8.3768E-4","0.35533141","0.61904762","7","5","false","5","TRMT1","115.28571429","7","0",,,"0","0.74081798","false","0","TRMT1","37182","0.28785714"
"527","3.74209246","1.565E-5","0.26723017","0.0","2","6","false","2","FRK","38.0","2","0",,,"0","0.60827251","false","0","FRK","510","0.50684932"
"1165","2.74776967","0.00234493","0.36393152","0.2","20","5","false","7","TGM2","34.95","20","0",,,"0","0.75031862","false","0","TGM2","44850","0.09407008"
"765","3.39253852","0.0","0.29476452","0.0","1","6","false","1","PHYHD1","103.0","1","0",,,"0","0.65820878","false","0","PHYHD1","0","0.0"
"1169","3.27656123","1.6854E-4","0.30519802","0.33333333","4","6","false","7","PALLD","36.25","4","0",,,"0","0.67477697","false","0","PALLD","2078","0.3"
"766","3.10786699","1.314E-5","0.32176409","0.0","2","6","false","1","NME7","95.0","2","0",,,"0","0.69887614","false","0","NME7","858","0.53409091"
"528","3.77210057","0.0","0.26510428","0.0","1","6","false","2","REPIN1","62.0","1","0",,,"0","0.60398563","false","0","REPIN1","0","0.0"
"1173","2.8864558","0.00280234","0.34644563","0.06666667","15","5","false","4","FHL2","26.26666667","15","0",,,"0","0.73050631","false","0","FHL2","55876","0.09735849"
"268","3.12408759","7.768E-5","0.32009346","0.0","2","5","false","1","NRD1","94.5","2","0",,,"0","0.69655892","false","0","NRD1","1694","0.5"
"1178","2.46309813","0.0076047","0.40599276","0.17807817","83","5","false","4","CDK9","56.86746988","83","0",,,"0","0.79098598","false","0","CDK9","228004","0.08651959"
"130","3.19059205","0.0","0.31342145","1.0","2","5","false","6","SRP72","139.0","2","0",,,"0","0.68705828","false","0","SRP72","0","0.6347032"
"1180","3.39253852","0.0","0.29476452","0.0","1","6","false","1","AIFM2","103.0","1","0",,,"0","0.65820878","false","0","AIFM2","0","0.0"
"1181","2.85644769","9.3535E-4","0.35008518","0.19230769","13","5","false","6","UNC45A","44.07692308","13","0",,,"0","0.73479319","false","0","UNC45A","22512","0.14048974"
"1182","2.93430657","2.1918E-4","0.34079602","0.4","5","5","false","6","TOMM34","74.4","5","0",,,"0","0.72367049","false","0","TOMM34","6442","0.28648649"
"1183","3.42011354","0.0","0.29238795","1.0","2","5","false","6","TARS2","50.5","2","0",,,"0","0.65426949","false","0","TARS2","0","0.59411765"
"768","3.29764801","1.787E-5","0.30324643","0.33333333","3","6","false","1","HAO1","64.66666667","3","0",,,"0","0.67176457","false","0","HAO1","744","0.407173"
"1184","2.80778589","8.902E-5","0.35615251","0.55555556","9","5","false","6","STIP1","81.0","9","0",,,"0","0.74174487","false","0","STIP1","3258","0.21038961"
"529","3.62773723","6.901E-5","0.27565392","0.0","3","6","false","2","TMEM176B","19.33333333","3","0",,,"0","0.62460897","false","0","TMEM176B","912","0.33333333"
"1185","3.12895377","6.53E-6","0.31959565","0.4","5","5","false","4","PPM1G","78.2","5","0",,,"0","0.69586375","false","0","PPM1G","286","0.32911392"
"530","4.26926196","0.0","0.23423252","0.0","1","6","false","2","FGGY","22.0","1","0",,,"0","0.53296258","false","0","FGGY","0","0.0"
"1188","2.77615572","8.305E-5","0.36021034","0.52727273","11","5","false","5","NUDC","123.09090909","11","0",,,"0","0.74626347","false","0","NUDC","4674","0.27975207"
"1189","3.17112733","1.51E-5","0.31534527","0.46666667","6","5","false","6","IPO9","63.83333333","6","0",,,"0","0.68983895","false","0","IPO9","582","0.2804699"
"1190","2.90348743","7.415E-5","0.34441341","0.61904762","7","5","false","6","HSPH1","66.0","7","0",,,"0","0.72807322","false","0","HSPH1","1980","0.23404255"
"1191","2.79075426","4.7064E-4","0.35832607","0.33333333","9","5","false","6","HSPBP1","66.33333333","9","0",,,"0","0.74417796","false","0","HSPBP1","18656","0.17582742"
"770","3.31873479","2.49E-6","0.30131965","0.66666667","3","6","false","1","FAHD2A","56.33333333","3","0",,,"0","0.66875217","false","0","FAHD2A","90","0.40527578"
"771","3.13381995","0.00115898","0.31909938","0.18181818","11","5","false","1","EPHX2","39.09090909","11","0",,,"0","0.69516858","false","0","EPHX2","19974","0.17930457"
"391","3.66423358","3.91E-5","0.27290837","0.0","2","6","false","1","EMC1","21.5","2","0",,,"0","0.6193952","false","0","EMC1","520","0.5"
"1193","2.72019465","0.00100806","0.36762075","0.32679739","18","5","false","6","HSPA2","64.55555556","18","0",,,"0","0.75425791","false","0","HSPA2","23288","0.14692483"
"772","3.38442822","0.0","0.29547088","1.0","2","6","false","1","DHRS4","66.5","2","0",,,"0","0.6593674","false","0","DHRS4","0","0.5990991"
"1194","2.4541768","0.00789671","0.40746861","0.14876633","53","5","false","4","HDAC6","46.83018868","53","0",,,"0","0.79226046","false","0","HDAC6","196706","0.07062646"
"392","2.96188159","9.45E-6","0.33762322","0.46666667","6","5","false","4","ELP3","86.16666667","6","0",,,"0","0.7197312","false","0","ELP3","716","0.28196721"
"1195","3.02838605","0.0","0.33020889","1.0","3","5","false","6","FKBP8","92.33333333","3","0",,,"0","0.71023056","false","0","FKBP8","0","0.47594502"
"1196","2.63909165","0.00119083","0.37891825","0.51633987","18","5","false","5","EIF4H","129.72222222","18","0",,,"0","0.76584405","false","0","EIF4H","58056","0.23913489"
"206","3.0081103","1.9226E-4","0.33243462","0.23809524","7","5","false","6","NEK7","76.42857143","7","0",,,"0","0.7131271","false","0","NEK7","4638","0.29005975"
"1198","2.95052717","1.143E-5","0.33892248","0.6","5","5","false","6","DNAJC7","85.0","5","0",,,"0","0.72135326","false","0","DNAJC7","660","0.31879699"
"1199","2.94809408","1.3631E-4","0.3392022","0.21376812","24","5","false","5","CIRBP","52.08333333","24","0",,,"0","0.72170085","false","0","CIRBP","5438","0.14985591"
"270","3.52716951","1.9964E-4","0.28351345","0.0","2","6","false","14","TM9SF2","34.5","2","0",,,"0","0.63897578","false","0","TM9SF2","2508","0.5"
"1200","2.8945661","1.054E-5","0.34547492","0.3","5","5","false","6","CHORDC1","88.8","5","0",,,"0","0.7293477","false","0","CHORDC1","626","0.29368771"
"1201","2.76074615","1.4231E-4","0.36222092","0.43636364","11","5","false","6","CDC37","84.0","11","0",,,"0","0.74846484","false","0","CDC37","4948","0.18918919"
"1203","2.65774534","0.00445295","0.37625877","0.13546798","29","5","false","6","BAG3","32.55172414","29","0",,,"0","0.76317924","false","0","BAG3","95278","0.06963436"
"1204","2.82238443","9.038E-5","0.35431034","0.42857143","8","5","false","6","BAG2","75.75","8","0",,,"0","0.73965937","false","0","BAG2","3432","0.20350404"
"271","3.00162206","3.773E-5","0.3331532","0.35555556","10","5","false","4","PSIP1","61.0","10","0",,,"0","0.71405399","false","0","PSIP1","1554","0.20819113"
"132","3.41038118","2.1135E-4","0.29322235","0.0","3","6","false","7","PPP4R1","33.66666667","3","0",,,"0","0.65565983","false","0","PPP4R1","3972","0.34027778"
"1205","2.85563666","0.00242459","0.35018461","0.17647059","17","5","false","7","PAK2","26.0","17","0",,,"0","0.73490905","false","0","PAK2","47694","0.0842246"
"1206","2.90592052","0.0021165","0.34412503","0.27248677","28","5","false","7","ITGA6","25.35714286","28","0",,,"0","0.72772564","false","0","ITGA6","42024","0.09483681"
"208","3.86455799","0.0","0.2587618","1.0","2","6","false","14","TBC1D5","29.5","2","0",,,"0","0.59077743","false","0","TBC1D5","0","0.56730769"
"1207","2.96593674","0.00122063","0.33716161","0.27635328","27","5","false","7","HSPG2","22.96296296","27","0",,,"0","0.71915189","false","0","HSPG2","30846","0.10373722"
"1208","3.12733171","0.00110447","0.31976141","0.46428571","8","5","false","7","GPC6","30.25","8","0",,,"0","0.69609547","false","0","GPC6","12982","0.20408163"
"1209","2.75344688","0.00774875","0.36318115","0.19369369","37","5","false","12","COL18A1","26.75675676","37","0",,,"0","0.74950759","false","0","COL18A1","132880","0.06230706"
"1211","3.09975669","8.37E-5","0.32260597","0.5","9","5","false","7","AGRN","37.11111111","9","0",,,"0","0.70003476","false","0","AGRN","2332","0.21576227"
"95","3.67639903","0.0","0.27200529","0.0","1","6","false","7","STEAP3","44.0","1","0",,,"0","0.61765728","false","0","STEAP3","0","0.0"
"393","2.95701541","8.13E-6","0.33817883","0.66666667","9","5","false","5","RBM17","135.55555556","9","0",,,"0","0.72042637","false","0","RBM17","1028","0.3511802"
"1213","3.06001622","3.2E-7","0.32679565","0.83333333","4","5","false","5","YLPM1","159.5","4","0",,,"0","0.70571197","false","0","YLPM1","34","0.4761194"
"1214","2.7080292","1.8219E-4","0.36927224","0.52173913","23","5","false","5","XRN2","122.69565217","23","0",,,"0","0.75599583","false","0","XRN2","13096","0.22389718"
"776","2.90592052","1.1197E-4","0.34412503","0.42857143","7","5","false","7","TUBB4A","59.28571429","7","0",,,"0","0.72772564","false","0","TUBB4A","3148","0.20657043"
"1215","2.7648013","8.008E-5","0.36168965","0.51515152","22","5","false","4","WHSC1","83.54545455","22","0",,,"0","0.74788553","false","0","WHSC1","5452","0.17369117"
"777","2.92376318","1.965E-5","0.34202497","0.5","4","5","false","6","TUBB3","97.25","4","0",,,"0","0.72517669","false","0","TUBB3","1032","0.34856631"
"394","2.70884023","8.81E-6","0.36916168","0.8","11","5","false","5","PFDN6","152.45454545","11","0",,,"0","0.75587997","false","0","PFDN6","1124","0.30490909"
"395","2.67477697","4.1623E-4","0.37386295","0.51282051","13","5","false","5","PFDN5","133.61538462","13","0",,,"0","0.76074615","false","0","PFDN5","24892","0.24881822"
"1217","2.77615572","8.8072E-4","0.36021034","0.30555556","9","5","false","4","UBR5","92.55555556","9","0",,,"0","0.74626347","false","0","UBR5","24554","0.21373457"
"396","2.72587186","1.467E-5","0.3668551","0.65454545","11","5","false","5","PFDN2","135.09090909","11","0",,,"0","0.75344688","false","0","PFDN2","1702","0.28380443"
"1218","3.18410381","2.5E-6","0.31406011","0.33333333","3","5","false","4","TSNAX","90.66666667","3","0",,,"0","0.68798517","false","0","TSNAX","168","0.41060606"
"1219","3.25628548","5.435E-5","0.30709838","0.0","2","5","false","14","TSN","83.0","2","0",,,"0","0.6776735","false","0","TSN","1480","0.5125"
"779","3.24898621","3.8664E-4","0.30778832","0.0","4","5","false","4","STK4","44.25","4","0",,,"0","0.67871626","false","0","STK4","11858","0.27724359"
"212","3.39497161","2.3225E-4","0.29455327","0.33333333","3","5","false","20","VPS11","31.33333333","3","0",,,"0","0.6578612","false","0","VPS11","3988","0.36904762"
"1220","2.75506894","5.81E-6","0.36296732","0.66666667","7","5","false","5","TROVE2","134.85714286","7","0",,,"0","0.74927587","false","0","TROVE2","766","0.30789302"
"135","3.1378751","1.068E-5","0.318687","0.2","5","5","false","5","RIOK1","86.8","5","0",,,"0","0.69458927","false","0","RIOK1","692","0.31263538"
"1221","3.05271695","0.0","0.32757705","1.0","3","5","false","5","TRMT10C","143.66666667","3","0",,,"0","0.70675472","false","0","TRMT10C","0","0.49032992"
"397","2.76155718","1.314E-5","0.36211454","0.57777778","10","5","false","5","NAA50","154.4","10","0",,,"0","0.74834897","false","0","NAA50","1516","0.3406181"
"1222","2.40470397","0.01061745","0.4158516","0.1995614","96","4","false","4","TRIM28","58.57291667","96","0",,,"0","0.799328","false","0","TRIM28","299798","0.08571254"
"1223","2.73884834","8.023E-4","0.36511697","0.66304348","24","5","false","5","TIAL1","126.54166667","24","0",,,"0","0.75159309","false","0","TIAL1","39190","0.2428023"
"782","2.47688564","0.0108924","0.40373281","0.1744186","44","4","false","4","SMAD2","53.04545455","44","0",,,"0","0.78901634","false","0","SMAD2","264086","0.08060053"
"1224","2.61232766","0.00493675","0.38280037","0.27731092","35","4","false","7","THBS1","42.88571429","35","0",,,"0","0.76966748","false","0","THBS1","120830","0.07927119"
"1225","3.26845093","0.0","0.30595533","1.0","2","5","false","5","TDRKH","103.0","2","0",,,"0","0.67593558","false","0","TDRKH","0","0.55978261"
"398","2.82643958","4.262E-5","0.35380201","0.67320261","18","5","false","5","LSM3","144.05555556","18","0",,,"0","0.73908006","false","0","LSM3","6870","0.31788079"
"1226","2.46634225","0.00816094","0.40545873","0.19815005","140","5","false","5","SFPQ","50.41428571","140","0",,,"0","0.79052254","false","0","SFPQ","307432","0.08236461"
"1227","2.75912409","9.7522E-4","0.36243386","0.48351648","14","5","false","5","SERBP1","121.92857143","14","0",,,"0","0.74869656","false","0","SERBP1","47648","0.24652979"
"1228","2.71938362","7.12E-6","0.36773039","0.85454545","11","5","false","6","SEH1L","117.72727273","11","0",,,"0","0.75437377","false","0","SEH1L","888","0.24629137"
"1229","2.98215734","1.3057E-4","0.33532771","0.4","5","5","false","5","RNMT","88.6","5","0",,,"0","0.71683467","false","0","RNMT","5650","0.27368421"
"784","3.35766423","0.0","0.29782609","1.0","2","5","false","4","PARP4","63.5","2","0",,,"0","0.66319082","false","0","PARP4","0","0.635"
"1230","2.9594485","6.76E-6","0.33790079","0.47619048","7","5","false","5","RBM47","130.28571429","7","0",,,"0","0.72007879","false","0","RBM47","740","0.32653061"
"1231","2.92862936","1.006E-5","0.34145666","0.76190476","15","5","false","5","RBM4","149.86666667","15","0",,,"0","0.72448152","false","0","RBM4","1976","0.35597783"
"1232","2.57502028","7.5337E-4","0.38834646","0.45652174","24","5","false","6","RANBP2","98.79166667","24","0",,,"0","0.7749971","false","0","RANBP2","29582","0.16356236"
"1233","2.53203569","0.00516892","0.39493914","0.1284474","89","5","false","6","RAE1","37.19101124","89","0",,,"0","0.78113776","false","0","RAE1","149128","0.06635233"
"1234","3.01054339","2.4828E-4","0.33216595","0.5","8","5","false","5","PUM1","109.125","8","0",,,"0","0.71277952","false","0","PUM1","3952","0.31018519"
"273","3.24817518","3.21E-6","0.30786517","0.66666667","4","5","false","4","H1FX","56.5","4","0",,,"0","0.67883212","false","0","H1FX","106","0.33832335"
"1235","2.72343877","2.1349E-4","0.36718285","0.38043478","24","5","false","4","POLR2H","104.58333333","24","0",,,"0","0.75379446","false","0","POLR2H","16872","0.19732704"
"1236","2.70397405","0.00107554","0.36982603","0.37846154","26","5","false","4","POLR2C","103.26923077","26","0",,,"0","0.75657514","false","0","POLR2C","79508","0.18047337"
"1237","2.50689376","0.00355692","0.39890003","0.30769231","40","4","false","4","POLR2B","93.725","40","0",,,"0","0.78472946","false","0","POLR2B","180518","0.13466236"
"1238","2.44687753","0.00460699","0.40868412","0.33193571","54","5","false","4","POLR2A","92.03703704","54","0",,,"0","0.79330321","false","0","POLR2A","248096","0.12800701"
"1239","3.08596918","1.2069E-4","0.32404731","0.33333333","3","5","false","5","PNPT1","100.33333333","3","0",,,"0","0.7020044","false","0","PNPT1","2938","0.3968254"
"1240","2.71532847","4.6386E-4","0.36827957","0.28676471","17","5","false","5","PDCD4","66.29411765","17","0",,,"0","0.75495308","false","0","PDCD4","14984","0.14152841"
"1241","2.58961882","1.3181E-4","0.38615722","0.64307692","26","5","false","5","PABPN1","132.15384615","26","0",,,"0","0.7729116","false","0","PABPN1","10876","0.23144281"
"787","3.14922952","4.947E-5","0.31753799","0.51111111","10","5","false","7","LAMB1","35.9","10","0",,,"0","0.69296721","false","0","LAMB1","1398","0.23618421"
"1242","2.8296837","5.15E-6","0.35339639","0.71111111","10","5","false","5","PABPC4","140.6","10","0",,,"0","0.73861661","false","0","PABPC4","650","0.31175166"
"1243","2.54257908","2.3387E-4","0.39330144","0.54188948","34","5","false","5","PABPC1","130.47058824","34","0",,,"0","0.77963156","false","0","PABPC1","22720","0.21111746"
"1244","3.05596107","2.1223E-4","0.3272293","0.16666667","4","5","false","12","P4HA1","58.25","4","0",,,"0","0.70629128","false","0","P4HA1","4698","0.28589109"
"788","3.61962693","1.115E-5","0.27627157","0.33333333","3","6","false","7","IL16","23.0","3","0",,,"0","0.62576758","false","0","IL16","290","0.41975309"
"1245","2.73560422","6.02E-6","0.36554996","0.84444444","10","5","false","6","NUPL1","115.2","10","0",,,"0","0.75205654","false","0","NUPL1","766","0.24827586"
"1246","2.55231144","3.4853E-4","0.39180172","0.47536946","29","5","false","6","NUP98","110.31034483","29","0",,,"0","0.77824122","false","0","NUP98","20978","0.17936641"
"1247","2.66828873","4.558E-5","0.37477204","0.60833333","16","5","false","6","NUP88","105.4375","16","0",,,"0","0.76167304","false","0","NUP88","4458","0.19931474"
"275","3.63017032","0.0","0.27546917","1.0","3","6","false","1","PHKG2","28.66666667","3","0",,,"0","0.62426138","false","0","PHKG2","0","0.46236559"
"1248","2.47688564","0.00640449","0.40373281","0.16139717","82","5","false","6","NUP62","40.6097561","82","0",,,"0","0.78901634","false","0","NUP62","160688","0.06444057"
"1249","2.67883212","3.257E-5","0.373297","0.66666667","15","5","false","6","NUP54","106.66666667","15","0",,,"0","0.76016684","false","0","NUP54","2988","0.20711974"
"1250","2.66098946","3.792E-5","0.37580006","0.63333333","16","5","false","6","NUP50","106.0","16","0",,,"0","0.76271579","false","0","NUP50","3466","0.19962335"
"1251","2.69910787","4.215E-5","0.37049279","0.56410256","13","5","false","6","NUP43","103.53846154","13","0",,,"0","0.7572703","false","0","NUP43","3964","0.20584187"
"1252","2.59691809","3.6744E-4","0.38507183","0.42333333","25","5","false","6","NUP214","95.4","25","0",,,"0","0.77186884","false","0","NUP214","19182","0.16279863"
"1253","2.62449311","6.1739E-4","0.38102596","0.54248366","18","5","false","6","NUP210","107.66666667","18","0",,,"0","0.76792956","false","0","NUP210","26674","0.18789994"
"791","3.61151663","7.3118E-4","0.27689198","0.0","2","6","false","14","GRIPAP1","34.0","2","0",,,"0","0.6269262","false","0","GRIPAP1","7344","0.5"
"1254","2.66504461","8.301E-5","0.37522824","0.48538012","19","5","false","6","NUP205","96.21052632","19","0",,,"0","0.76213648","false","0","NUP205","6762","0.18187245"
"138","4.40389294","0.0","0.22707182","0.0","1","6","false","18","PDXDC1","6.0","1","0",,,"0","0.51372958","false","0","PDXDC1","0","0.0"
"1255","2.73560422","6.02E-6","0.36554996","0.84444444","10","5","false","6","NUP188","115.2","10","0",,,"0","0.75205654","false","0","NUP188","766","0.24827586"
"1256","2.69586375","2.691E-5","0.37093863","0.63736264","14","5","false","6","NUP160","106.07142857","14","0",,,"0","0.75773375","false","0","NUP160","2788","0.21171942"
"793","2.73884834","3.964E-5","0.36511697","0.53333333","15","5","false","5","EIF4G2","127.93333333","15","0",,,"0","0.75159309","false","0","EIF4G2","3426","0.2710452"
"1257","2.55717762","0.00259067","0.39105614","0.17081081","75","5","false","6","NUP155","38.65333333","75","0",,,"0","0.77754605","false","0","NUP155","90474","0.06841298"
"794","2.60989457","0.00153702","0.38315724","0.42857143","15","5","false","5","EIF3A","122.13333333","15","0",,,"0","0.77001506","false","0","EIF3A","69564","0.21720047"
"276","3.35036496","0.0","0.29847495","0.0","1","6","false","1","GUCY1A3","87.0","1","0",,,"0","0.66423358","false","0","GUCY1A3","0","0.0"
"1258","2.61962693","1.9908E-4","0.38173375","0.48051948","22","5","false","6","NUP153","101.59090909","22","0",,,"0","0.76862472","false","0","NUP153","12338","0.17980692"
"1259","2.68207624","3.974E-5","0.37284548","0.6","15","5","false","6","NUP133","103.73333333","15","0",,,"0","0.75970339","false","0","NUP133","3892","0.20181582"
"795","3.09245742","8.146E-5","0.32336743","0.38095238","7","5","false","7","DSP","40.71428571","7","0",,,"0","0.70107751","false","0","DSP","2476","0.21695951"
"1260","2.35036496","0.012517","0.42546584","0.181091","124","4","false","6","NPM1","56.34677419","124","0",,,"0","0.80709072","false","0","NPM1","363306","0.07603065"
"1261","2.32846715","0.02138035","0.42946708","0.16178593","154","4","false","5","NCL","48.66233766","154","0",,,"0","0.81021898","false","0","NCL","630500","0.06736338"
"797","2.66261152","0.00290803","0.37557112","0.22167488","29","5","false","4","DAXX","58.17241379","29","0",,,"0","0.76248407","false","0","DAXX","79292","0.11798581"
"1262","2.62043796","8.8446E-4","0.3816156","0.37166086","42","5","false","5","NCBP1","108.26190476","42","0",,,"0","0.76850886","false","0","NCBP1","48338","0.18100016"
"1263","3.02757502","2.1392E-4","0.33029735","0.33333333","4","5","false","17","MRPL44","115.5","4","0",,,"0","0.71034643","false","0","MRPL44","18144","0.33970588"
"1264","2.71451744","0.00201462","0.3683896","0.21512605","35","5","false","5","METTL3","56.4","35","0",,,"0","0.75506894","false","0","METTL3","52930","0.11707752"
"216","3.45823195","1.968E-5","0.2891651","0.52380952","7","5","false","7","LAMB2","23.42857143","7","0",,,"0","0.64882401","false","0","LAMB2","472","0.25745683"
"1265","3.19383617","0.0","0.3131031","1.0","3","5","false","5","LSM1","131.66666667","3","0",,,"0","0.68659483","false","0","LSM1","0","0.50446999"
"1266","3.1378751","5.0E-6","0.318687","0.5","4","5","false","5","LIMD1","97.5","4","0",,,"0","0.69458927","false","0","LIMD1","310","0.33767361"
"798","3.16139497","1.167E-5","0.31631606","0.66666667","6","5","false","4","TOP3B","55.33333333","6","0",,,"0","0.69122929","false","0","TOP3B","480","0.31167608"
"799","2.86699108","4.06E-6","0.34879774","0.52380952","7","5","false","4","TCOF1","109.28571429","7","0",,,"0","0.73328699","false","0","TCOF1","328","0.28534129"
"1268","2.53933496","6.8654E-4","0.3938039","0.58110517","34","5","false","5","KHSRP","122.23529412","34","0",,,"0","0.78009501","false","0","KHSRP","41794","0.19973087"
"531","3.55068938","3.4E-7","0.28163545","0.86666667","6","6","false","2","CYP4F11","42.83333333","6","0",,,"0","0.6356158","false","0","CYP4F11","8","0.5491453"
"800","2.80859692","2.068E-5","0.35604967","0.59090909","12","5","false","5","TCERG1","124.33333333","12","0",,,"0","0.74162901","false","0","TCERG1","1930","0.27326007"
"217","3.27250608","6.663E-5","0.30557621","0.0","3","5","false","4","TES","53.0","3","0",,,"0","0.67535627","false","0","TES","1456","0.39097744"
"801","2.6999189","4.969E-5","0.3703815","0.70289855","24","5","false","5","SNRPC","139.45833333","24","0",,,"0","0.75715444","false","0","SNRPC","6490","0.2681891"
"802","2.62935929","1.9684E-4","0.38032079","0.4858871","32","5","false","5","SNRPB","121.25","32","0",,,"0","0.76723439","false","0","SNRPB","16862","0.20941278"
"1269","2.82076237","5.843E-5","0.35451409","0.42307692","13","5","false","5","GNL3","99.84615385","13","0",,,"0","0.73989109","false","0","GNL3","3032","0.22437338"
"218","3.69505272","0.0","0.27063213","0.0","1","6","false","1","SRI","26.0","1","0",,,"0","0.61499247","false","0","SRI","0","0.0"
"1270","3.14679643","5.17E-6","0.31778351","0.0","3","5","false","5","GIGYF2","103.66666667","3","0",,,"0","0.6933148","false","0","GIGYF2","284","0.40740741"
"1271","3.19383617","0.0","0.3131031","1.0","3","5","false","5","GIGYF1","131.66666667","3","0",,,"0","0.68659483","false","0","GIGYF1","0","0.50446999"
"803","3.35523114","1.6153E-4","0.29804206","0.0","2","5","false","20","RABGAP1","34.0","2","0",,,"0","0.66353841","false","0","RABGAP1","3242","0.5"
"1272","2.69667478","0.00381766","0.37082707","0.62631579","20","5","false","5","FXR1","130.7","20","0",,,"0","0.75761789","false","0","FXR1","150212","0.24641509"
"1273","2.53933496","0.00115942","0.3938039","0.54804805","37","5","false","5","FUS","119.02702703","37","0",,,"0","0.78009501","false","0","FUS","64628","0.18863237"
"1274","2.86536902","8.806E-5","0.34899519","0.67857143","8","5","false","5","FUBP3","115.625","8","0",,,"0","0.73351871","false","0","FUBP3","5906","0.32848011"
"532","3.60746148","3.0E-8","0.27720324","0.93333333","6","6","false","2","SULT1B1","48.16666667","6","0",,,"0","0.6275055","false","0","SULT1B1","2","0.60208333"
"1275","2.79318735","0.00262034","0.35801394","0.75238095","21","5","false","5","FMR1","132.28571429","21","0",,,"0","0.74383038","false","0","FMR1","118000","0.27153613"
"1276","2.63990268","0.00100069","0.37880184","0.26923077","13","5","false","6","FKBP5","71.76923077","13","0",,,"0","0.76572819","false","0","FKBP5","34714","0.13734159"
"804","2.70640714","2.2563E-4","0.36949356","0.4","21","5","false","5","MYBBP1A","104.52380952","21","0",,,"0","0.75622755","false","0","MYBBP1A","11584","0.19796176"
"1277","3.21330089","0.0","0.31120646","1.0","2","5","false","5","EDC4","133.0","2","0",,,"0","0.68381416","false","0","EDC4","0","0.59641256"
"1278","2.8540146","5.17E-6","0.35038363","0.79487179","13","5","false","5","DHX36","148.38461538","13","0",,,"0","0.73514077","false","0","DHX36","602","0.31504165"
